run_id,graph_id,vertices,graph_seed,remove_ratio_target,remove_ratio_actual,n_vertices,n_edges,hop_key,hops,use_reduction,rep,run_seed,status,error_type,error_message,elapsed_sec,timeout_sec,started_at,hostname,python_version,git_sha,sampler,num_reads,contraction_sec,n_edges_contracted,n_super_edges,n_cycle_chains,n_subgraphs,partition_target_k,qubo_vars_total,qubo_vars_max,qubo_couplings_total,n_edges_solved,peak_rss_mb,apsp_sum,strong_connect_rate,flow_score,sample_score,strongly_connected,use_dnc,ok
v300_s6_p30__h2__red__r3,v300_s6_p30,300,6,0.3,0.2996594778660613,300,617,h2,2,True,3,453748663,ok,,,12.081977292022202,,2026-08-27T00:14:40+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.000992124987533316,576,39,0,1.0,,576.0,576.0,2143.0,576.0,642.734375,1.4584272884419347,1.0,138.0,,True,True,True
v300_s6_p30__h3__nored__r3,v300_s6_p30,300,6,0.3,0.2996594778660613,300,617,h3,3,False,3,453748663,ok,,,25.779283082985785,,2026-08-27T00:15:03+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009594589937478304,576,39,0,75.0,64.0,303.0,33.0,901.0,617.0,316.59375,1.4468559238373586,1.0,222.0,,True,True,True
v300_s6_p30__h3__red__r3,v300_s6_p30,300,6,0.3,0.2996594778660613,300,617,h3,3,True,3,453748663,ok,,,22.594350875006057,,2026-08-27T00:14:53+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009745829738676548,576,39,0,71.0,52.0,293.0,26.0,879.0,576.0,288.09375,1.4493376553678494,1.0,218.0,,True,True,True
v300_s6_p30__h4__nored__r3,v300_s6_p30,300,6,0.3,0.2996594778660613,300,617,h4,4,False,3,453748663,ok,,,73.41899991701939,,2026-08-27T00:15:19+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009594160073902458,576,39,0,214.0,293.0,96.0,8.0,114.0,617.0,272.84375,1.4341725174268989,1.0,178.0,,True,True,True
v300_s6_p30__h4__red__r3,v300_s6_p30,300,6,0.3,0.2996594778660613,300,617,h4,4,True,3,453748663,ok,,,59.03705708301277,,2026-08-27T00:15:17+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009405410091858357,576,39,0,181.0,224.0,134.0,10.0,190.0,576.0,270.765625,1.431649711814755,1.0,226.0,,True,True,True
v300_s6_p30__h2+3__nored__r3,v300_s6_p30,300,6,0.3,0.2996594778660613,300,617,h2+3,2+3,False,3,453748663,ok,,,26.951236665976467,,2026-08-27T00:15:30+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.000963917002081871,576,39,0,75.0,64.0,303.0,33.0,901.0,617.0,304.046875,1.4484341271836634,1.0,206.0,,True,True,True
v300_s6_p30__h2+3__red__r3,v300_s6_p30,300,6,0.3,0.2996594778660613,300,617,h2+3,2+3,True,3,453748663,ok,,,23.68020120897563,,2026-08-27T00:15:23+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009760000102687627,576,39,0,71.0,52.0,293.0,26.0,879.0,576.0,286.25,1.4367580836529446,1.0,210.0,,True,True,True
v300_s6_p30__h2+3+4__nored__r3,v300_s6_p30,300,6,0.3,0.2996594778660613,300,617,h2+3+4,2+3+4,False,3,453748663,ok,,,76.53405466699041,,2026-08-27T00:15:36+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009457500127609819,576,39,0,214.0,293.0,106.0,8.0,117.0,617.0,276.453125,1.431335271216043,1.0,170.0,,True,True,True
v300_s6_p30__h2+3+4__red__r3,v300_s6_p30,300,6,0.3,0.2996594778660613,300,617,h2+3+4,2+3+4,True,3,453748663,ok,,,62.078105207998306,,2026-08-27T00:15:36+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0010316669940948486,576,39,0,181.0,224.0,153.0,10.0,191.0,576.0,273.953125,1.4410023814967137,1.0,198.0,,True,True,True
v300_s6_p50__h2__nored__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h2,2,False,3,157059421,ok,,,5.288849667005707,,2026-08-27T00:15:51+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00115758299943991,311,105,0,1.0,,441.0,441.0,1012.0,441.0,173.265625,2.1231021104671584,0.01,110.0,-589.0,True,True,True
v300_s6_p50__h2__red__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h2,2,True,3,157059421,ok,,,2.773900790984044,,2026-08-27T00:15:48+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0012243750097695738,311,105,0,1.0,,311.0,311.0,847.0,311.0,202.734375,2.0214809906337736,1.0,110.0,,True,True,True
v300_s6_p50__h3__nored__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h3,3,False,3,157059421,ok,,,13.568728541984456,,2026-08-27T00:15:57+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011571669892873615,311,105,0,5.0,3.0,339.0,175.0,1581.0,441.0,462.734375,1.6966692649633313,1.0,110.0,,True,True,True
v300_s6_p50__h3__red__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h3,3,True,3,157059421,ok,,,8.10412183299195,,2026-08-27T00:15:57+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011997919937130064,311,105,0,18.0,11.0,190.0,139.0,769.0,311.0,331.90625,1.7133038079451866,1.0,138.0,,True,True,True
v300_s6_p50__h4__nored__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h4,4,False,3,157059421,ok,,,12.588294332992518,,2026-08-27T00:16:04+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011997919937130064,311,105,0,44.0,77.0,197.0,55.0,530.0,441.0,316.65625,1.7207629556965278,1.0,150.0,,True,True,True
v300_s6_p50__h4__red__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h4,4,True,3,157059421,ok,,,8.22367833298631,,2026-08-27T00:16:01+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011635409900918603,311,105,0,39.0,59.0,183.0,59.0,589.0,311.0,247.21875,1.6717623837599576,1.0,150.0,,True,True,True
v300_s6_p50__h2+3__nored__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h2+3,2+3,False,3,157059421,ok,,,14.391494708019309,,2026-08-27T00:16:10+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011824579851236194,311,105,0,5.0,3.0,339.0,175.0,1581.0,441.0,442.140625,1.713531224086363,1.0,114.0,,True,True,True
v300_s6_p50__h2+3__red__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h2+3,2+3,True,3,157059421,ok,,,8.584024249983486,,2026-08-27T00:16:06+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0006921250023879111,311,105,0,18.0,11.0,191.0,139.0,769.0,311.0,320.640625,1.6790598916278776,1.0,138.0,,True,True,True
v300_s6_p50__h2+3+4__nored__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h2+3+4,2+3+4,False,3,157059421,ok,,,14.537148666015128,,2026-08-27T00:16:14+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0013685000012628734,311,105,0,44.0,77.0,196.0,55.0,533.0,441.0,317.6875,1.7087885151263131,1.0,154.0,,True,True,True
v300_s6_p50__h2+3+4__red__r3,v300_s6_p50,300,6,0.5,0.49943246311010214,300,441,h2+3+4,2+3+4,True,3,157059421,ok,,,9.574740124982782,,2026-08-27T00:16:12+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.001152459008153528,311,105,0,39.0,59.0,185.0,59.0,591.0,311.0,241.453125,1.6443791014903915,1.0,170.0,,True,True,True
v300_s7_p0__h2__nored__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h2,2,False,3,1701391444,ok,,,68.44930854198174,,2026-08-27T00:16:17+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0017911660252138972,883,0,0,26.0,5.0,764.0,165.0,3363.0,883.0,422.421875,1.2718070729588553,1.0,172.0,,True,True,True
v300_s7_p0__h2__red__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h2,2,True,3,1701391444,ok,,,68.19801204200485,,2026-08-27T00:16:16+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0017327910172753036,883,0,0,26.0,5.0,764.0,165.0,3363.0,883.0,427.34375,1.2718070729588553,1.0,172.0,,True,True,True
v300_s7_p0__h3__nored__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h3,3,False,3,1701391444,ok,,,100.93313966601272,,2026-08-27T00:16:22+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.001776041986886412,883,0,0,219.0,139.0,359.0,15.0,893.0,883.0,276.8125,1.3130497149941176,1.0,280.0,,True,True,True
v300_s7_p0__h3__red__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h3,3,True,3,1701391444,ok,,,100.53390679199947,,2026-08-27T00:16:18+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0018132079858332872,883,0,0,219.0,139.0,359.0,15.0,893.0,883.0,284.03125,1.3130497149941176,1.0,280.0,,True,True,True
v300_s7_p0__h4__nored__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h4,4,False,3,1701391444,ok,,,226.76995666700532,,2026-08-27T00:16:26+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0017765419906936586,883,0,0,317.0,270.0,285.0,19.0,684.0,883.0,450.671875,1.317560424926988,1.0,304.0,,True,True,True
v300_s7_p0__h4__red__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h4,4,True,3,1701391444,ok,,,221.06121116600116,,2026-08-27T00:16:24+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0017670830129645765,883,0,0,317.0,270.0,285.0,19.0,684.0,883.0,449.828125,1.317560424926988,1.0,304.0,,True,True,True
v300_s7_p0__h2+3__nored__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h2+3,2+3,False,3,1701391444,ok,,,103.31964683299884,,2026-08-27T00:16:34+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0018003339937422425,883,0,0,219.0,139.0,359.0,15.0,893.0,883.0,275.1875,1.3179557959068726,1.0,332.0,,True,True,True
v300_s7_p0__h2+3__red__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h2+3,2+3,True,3,1701391444,ok,,,104.2127070830029,,2026-08-27T00:16:30+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0018069579964503646,883,0,0,219.0,139.0,359.0,15.0,893.0,883.0,280.15625,1.3179557959068726,1.0,332.0,,True,True,True
v300_s7_p0__h2+3+4__nored__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h2+3+4,2+3+4,False,3,1701391444,ok,,,233.33019758298178,,2026-08-27T00:16:54+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.009032958012539893,883,0,0,317.0,270.0,285.0,19.0,680.0,883.0,457.890625,1.3198364774697577,1.0,292.0,,True,True,True
v300_s7_p0__h2+3+4__red__r3,v300_s7_p0,300,7,0.0,0.0,300,883,h2+3+4,2+3+4,True,3,1701391444,ok,,,229.20604637498036,,2026-08-27T00:16:39+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0019304169982206076,883,0,0,317.0,270.0,285.0,19.0,680.0,883.0,453.921875,1.3198364774697577,1.0,292.0,,True,True,True
v300_s7_p10__h2__nored__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h2,2,False,3,1571226515,ok,,,18.363873083988437,,2026-08-27T00:17:06+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0013020829937886447,792,3,0,1.0,,795.0,795.0,3711.0,795.0,757.578125,1.3371012713901975,1.0,144.0,-2073.0,True,True,True
v300_s7_p10__h2__red__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h2,2,True,3,1571226515,ok,,,18.084096833015792,,2026-08-27T00:16:58+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009007090120576322,792,3,0,1.0,,792.0,792.0,3707.0,792.0,754.984375,1.33718714102043,1.0,144.0,,True,True,True
v300_s7_p10__h3__nored__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h3,3,False,3,1571226515,ok,,,91.07902187498985,,2026-08-27T00:17:25+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0005415840132627636,792,3,0,200.0,174.0,274.0,14.0,614.0,795.0,265.875,1.3326745648439144,1.0,276.0,,True,True,True
v300_s7_p10__h3__red__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h3,3,True,3,1571226515,ok,,,71.55248891600058,,2026-08-27T00:17:17+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0010060410131700337,792,3,0,145.0,117.0,359.0,17.0,841.0,792.0,294.84375,1.3464379548355634,1.0,244.0,,True,True,True
v300_s7_p10__h4__nored__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h4,4,False,3,1571226515,ok,,,174.34439333400223,,2026-08-27T00:17:26+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.000915374985197559,792,3,0,281.0,250.0,233.0,27.0,548.0,795.0,384.5625,1.3505914726604216,1.0,264.0,,True,True,True
v300_s7_p10__h4__red__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h4,4,True,3,1571226515,ok,,,152.2999222500075,,2026-08-27T00:17:25+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011859170044772327,792,3,0,229.0,205.0,350.0,27.0,981.0,792.0,385.875,1.3451722449786983,1.0,296.0,,True,True,True
v300_s7_p10__h2+3__nored__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h2+3,2+3,False,3,1571226515,ok,,,90.41078141698381,,2026-08-27T00:18:04+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0008612090023234487,792,3,0,200.0,174.0,274.0,14.0,614.0,795.0,270.75,1.3412151326311097,1.0,292.0,,True,True,True
v300_s7_p10__h2+3__red__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h2+3,2+3,True,3,1571226515,ok,,,74.54041250000591,,2026-08-27T00:17:59+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0008617500134278089,792,3,0,145.0,117.0,359.0,17.0,841.0,792.0,289.96875,1.3409091136160924,1.0,272.0,,True,True,True
v300_s7_p10__h2+3+4__nored__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h2+3+4,2+3+4,False,3,1571226515,ok,,,174.52231250001932,,2026-08-27T00:18:18+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0008673339907545596,792,3,0,281.0,250.0,243.0,27.0,544.0,795.0,386.484375,1.3440908849290634,1.0,260.0,,True,True,True
v300_s7_p10__h2+3+4__red__r3,v300_s7_p10,300,7,0.1,0.09966024915062288,300,795,h2+3+4,2+3+4,True,3,1571226515,ok,,,154.52584049999132,,2026-08-27T00:18:15+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0008382090018130839,792,3,0,229.0,205.0,359.0,27.0,978.0,792.0,384.21875,1.3382622554265307,1.0,320.0,,True,True,True
v300_s7_p30__h2__nored__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h2,2,False,3,1380113175,ok,,,14.025431791000301,,2026-08-27T00:18:41+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009342920093331486,580,37,0,1.0,,618.0,618.0,2214.0,618.0,656.390625,1.4619763331859779,0.83,152.0,-1226.0,True,True,True
v300_s7_p30__h2__red__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h2,2,True,3,1380113175,ok,,,11.412051374994917,,2026-08-27T00:18:29+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009405830060131848,580,37,0,1.0,,580.0,580.0,2159.0,580.0,572.90625,1.478687774986478,1.0,152.0,,True,True,True
v300_s7_p30__h3__nored__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h3,3,False,3,1380113175,ok,,,25.08895004200167,,2026-08-27T00:18:57+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009164170187432319,580,37,0,70.0,54.0,319.0,38.0,1053.0,618.0,292.859375,1.449471680245648,1.0,200.0,,True,True,True
v300_s7_p30__h3__red__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h3,3,True,3,1380113175,ok,,,27.390254042024026,,2026-08-27T00:18:56+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009647499828133732,580,37,0,84.0,78.0,274.0,48.0,807.0,580.0,297.03125,1.4356973751347974,1.0,220.0,,True,True,True
v300_s7_p30__h4__nored__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h4,4,False,3,1380113175,ok,,,57.25869116699323,,2026-08-27T00:19:23+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0008900829998310655,580,37,0,173.0,203.0,155.0,14.0,243.0,618.0,270.09375,1.4378675040428177,1.0,204.0,,True,True,True
v300_s7_p30__h4__red__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h4,4,True,3,1380113175,ok,,,51.70785649999743,,2026-08-27T00:19:15+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0009203329973388463,580,37,0,148.0,176.0,266.0,27.0,857.0,580.0,277.28125,1.4399254836112279,1.0,216.0,,True,True,True
v300_s7_p30__h2+3__nored__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h2+3,2+3,False,3,1380113175,ok,,,25.963902333023725,,2026-08-27T00:19:35+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0008883749833330512,580,37,0,70.0,54.0,319.0,38.0,1053.0,618.0,296.890625,1.4476538995499604,1.0,216.0,,True,True,True
v300_s7_p30__h2+3__red__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h2+3,2+3,True,3,1380113175,ok,,,28.385074000019813,,2026-08-27T00:19:25+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.000947292021010071,580,37,0,84.0,78.0,274.0,48.0,807.0,580.0,296.96875,1.4400408655660883,1.0,204.0,,True,True,True
v300_s7_p30__h2+3+4__nored__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h2+3+4,2+3+4,False,3,1380113175,ok,,,61.89498474998982,,2026-08-27T00:19:58+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.00093891701544635,580,37,0,173.0,203.0,166.0,14.0,244.0,618.0,279.875,1.4372671370030603,1.0,184.0,,True,True,True
v300_s7_p30__h2+3+4__red__r3,v300_s7_p30,300,7,0.3,0.3001132502831257,300,618,h2+3+4,2+3+4,True,3,1380113175,ok,,,55.20165575001738,,2026-08-27T00:19:54+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.001001249998807907,580,37,0,148.0,176.0,276.0,27.0,854.0,580.0,283.28125,1.4456927944312146,1.0,216.0,,True,True,True
v300_s7_p50__h2__nored__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h2,2,False,3,1497011118,ok,,,5.383747583022341,,2026-08-27T00:20:06+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011682079930324107,300,104,0,1.0,,441.0,441.0,1030.0,441.0,193.234375,1.8927571097589746,0.05,98.0,-613.0,True,True,True
v300_s7_p50__h2__red__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h2,2,True,3,1497011118,ok,,,2.4255928750208113,,2026-08-27T00:20:02+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.001175625016912818,300,104,0,1.0,,300.0,300.0,851.0,300.0,190.546875,1.8507889071227746,1.0,98.0,,True,True,True
v300_s7_p50__h3__nored__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h3,3,False,3,1497011118,ok,,,15.293664708005963,,2026-08-27T00:20:07+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.001212124974699691,300,104,0,5.0,2.0,348.0,333.0,1614.0,441.0,446.78125,1.7448199119342216,1.0,118.0,,True,True,True
v300_s7_p50__h3__red__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h3,3,True,3,1497011118,ok,,,6.918187582981773,,2026-08-27T00:20:06+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011910419852938503,300,104,0,10.0,3.0,214.0,153.0,1093.0,300.0,285.875,1.7387293396805885,1.0,110.0,,True,True,True
v300_s7_p50__h4__nored__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h4,4,False,3,1497011118,ok,,,13.605683041998418,,2026-08-27T00:20:13+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0012183750222902745,300,104,0,56.0,115.0,162.0,23.0,362.0,441.0,290.53125,1.7135067635442993,1.0,118.0,,True,True,True
v300_s7_p50__h4__red__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h4,4,True,3,1497011118,ok,,,8.142856082995422,,2026-08-27T00:20:12+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011843749962281436,300,104,0,46.0,70.0,158.0,22.0,486.0,300.0,216.15625,1.749119373553263,1.0,126.0,,True,True,True
v300_s7_p50__h2+3__nored__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h2+3,2+3,False,3,1497011118,ok,,,16.63435020900215,,2026-08-27T00:20:21+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.001180999999633059,300,104,0,5.0,2.0,348.0,333.0,1614.0,441.0,488.09375,1.7314530130292396,1.0,118.0,,True,True,True
v300_s7_p50__h2+3__red__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h2+3,2+3,True,3,1497011118,ok,,,7.490373666980304,,2026-08-27T00:20:14+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011879160010721534,300,104,0,10.0,3.0,214.0,153.0,1093.0,300.0,276.921875,1.704018123027544,1.0,114.0,,True,True,True
v300_s7_p50__h2+3+4__nored__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h2+3+4,2+3+4,False,3,1497011118,ok,,,15.703617541992571,,2026-08-27T00:20:21+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0011529589828569442,300,104,0,56.0,115.0,166.0,23.0,365.0,441.0,286.59375,1.730675767807778,1.0,122.0,,True,True,True
v300_s7_p50__h2+3+4__red__r3,v300_s7_p50,300,7,0.5,0.5005662514156285,300,441,h2+3+4,2+3+4,True,3,1497011118,ok,,,9.56284208301804,,2026-08-27T00:20:21+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.001245207997271791,300,104,0,46.0,70.0,164.0,22.0,487.0,300.0,218.515625,1.779574329128464,1.0,158.0,,True,True,True
v300_s8_p0__h2__nored__r3,v300_s8_p0,300,8,0.0,0.0,300,885,h2,2,False,3,136037881,ok,,,74.18472599997767,,2026-08-27T00:20:24+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0017208749777637422,885,0,0,6.0,2.0,831.0,417.0,3995.0,885.0,591.109375,1.2911606622037144,1.0,164.0,,True,True,True
v300_s8_p0__h2__red__r3,v300_s8_p0,300,8,0.0,0.0,300,885,h2,2,True,3,136037881,ok,,,75.28948679199675,,2026-08-27T00:20:22+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0017535829974804074,885,0,0,6.0,2.0,831.0,417.0,3995.0,885.0,594.984375,1.2911606622037144,1.0,164.0,,True,True,True
v300_s8_p0__h3__nored__r3,v300_s8_p0,300,8,0.0,0.0,300,885,h3,3,False,3,136037881,ok,,,101.82208837501821,,2026-08-27T00:20:29+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0016873749846126884,885,0,0,211.0,146.0,384.0,24.0,1099.0,885.0,282.859375,1.317403278685413,1.0,292.0,,True,True,True
v300_s8_p0__h3__red__r3,v300_s8_p0,300,8,0.0,0.0,300,885,h3,3,True,3,136037881,ok,,,102.50767779102898,,2026-08-27T00:20:28+00:00,iyohwan-ui-Macmini.local,3.12.14,8355cb4,dwave.samplers.SimulatedAnnealingSampler,100,0.0017237919964827597,885,0,0,211.0,146.0,384.0,24.0,1099.0,885.0,280.109375,1.317403278685413,1.0,292.0,,True,True,True
