graph_id,vertices,remove_ratio_target,hop_key,use_reduction,rep,apsp_sum_dnc,elapsed_sec_dnc,qubo_vars_total_dnc,n_subgraphs_dnc,strongly_connected_dnc,ok_dnc,apsp_sum_whole,elapsed_sec_whole,qubo_vars_total_whole,n_subgraphs_whole,strongly_connected_whole,ok_whole,both_sc,diff_apsp,ratio_time
v100_s0_p10,100,0.1,h2,False,0,1.3547279140612476,2.189023500002804,256.0,1.0,True,True,1.3547279140612476,1.9439632919966243,256,1,True,True,True,0.0,1.126062158177113
v100_s0_p10,100,0.1,h2,True,0,1.3449863716530384,2.158930917008547,254.0,1.0,True,True,1.3449863716530384,1.8694777080090716,254,1,True,True,True,0.0,1.154831056695366
v100_s0_p10,100,0.1,h3,False,0,1.3570214045214055,4.750916999997571,114.0,52.0,True,True,1.3839693763027057,2.371184124989668,256,1,True,True,True,-0.02694797178130015,2.0036052662162085
v100_s0_p10,100,0.1,h3,True,0,1.3595498236331591,4.622213791997638,120.0,49.0,True,True,1.3972960157126806,2.206737875007093,254,1,True,True,True,-0.03774619207952146,2.0945912264195767
v100_s0_p10,100,0.1,h4,False,0,1.3634260461760428,9.606904957996449,90.0,81.0,True,True,,8.092565792001551,3033,1,False,True,False,,1.1871271985816445
v100_s0_p10,100,0.1,h4,True,0,1.3597966971300284,9.499330791993998,146.0,70.0,True,True,,8.104042332997778,3032,1,False,True,False,,1.1721719114564504
v100_s0_p10,100,0.1,h2+3,False,0,1.3575876623376613,5.23271704200306,114.0,52.0,True,True,1.3762187349687298,2.3642734170134645,256,1,True,True,True,-0.018631072631068557,2.213245305872024
v100_s0_p10,100,0.1,h2+3,True,0,1.3586958072791393,5.375228541990509,120.0,49.0,True,True,1.3678248356581661,2.3145120829867665,254,1,True,True,True,-0.009129028379026849,2.3224024542805735
v100_s0_p10,100,0.1,h2+3+4,False,0,1.3598466410133014,11.065625999995973,92.0,81.0,True,True,,8.788356834003935,3033,1,False,True,False,,1.2591234298977054
v100_s0_p10,100,0.1,h2+3+4,True,0,1.3738456790123463,11.192833458000678,150.0,70.0,True,True,,8.87524554200354,3032,1,False,True,False,,1.2611294420000863
v100_s0_p30,100,0.3,h2,False,0,1.4764291726791763,1.782974791000015,199.0,1.0,True,True,1.4764291726791763,1.4968392500013579,199,1,True,True,True,0.0,1.1911598329602846
v100_s0_p30,100,0.3,h2,True,0,1.5104868672292886,1.3806696249957895,182.0,1.0,True,True,1.5104868672292886,1.1540642080071848,182,1,True,True,True,0.0,1.1963542543095609
v100_s0_p30,100,0.3,h3,False,0,1.5171237519495124,3.190386457994464,119.0,14.0,True,True,1.5045142150217905,1.695866666996153,199,1,True,True,True,0.012609536927721932,1.88127198917443
v100_s0_p30,100,0.3,h3,True,0,1.5013863855000225,2.3775097080069827,80.0,26.0,True,True,1.514445854650397,1.349206208018586,182,1,True,True,True,-0.01305946915037448,1.7621544385706172
v100_s0_p30,100,0.3,h4,False,0,1.506138502630926,4.200781499996083,99.0,37.0,True,True,,3.4359445420268457,1624,1,False,True,False,,1.222598749372731
v100_s0_p30,100,0.3,h4,True,0,1.506788101068405,3.834955166996224,112.0,35.0,True,True,,3.3292603750014678,1606,1,False,True,False,,1.1518940350210767
v100_s0_p30,100,0.3,h2+3,False,0,1.5042500947425206,3.7121769999939715,119.0,14.0,True,True,1.5136207056131281,1.8008835839864332,199,1,True,True,True,-0.009370610870607532,2.0613087003529134
v100_s0_p30,100,0.3,h2+3,True,0,1.507717073330711,2.6368866659904597,80.0,26.0,True,True,1.5109404178873833,1.4293051669956185,182,1,True,True,True,-0.0032233445566722807,1.8448731081922571
