vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
100,0.1,h2+3,True,2,1.3564278058361363,0.010362769565701391,1.0,10
100,0.1,h2+3,True,3,1.3554333854417153,0.009241589252065563,1.0,10
100,0.1,h2+3,True,4,1.3553133237133204,0.009205051201959514,1.0,10
100,0.1,h2+3,True,5,1.353124418791083,0.008506566888186379,1.0,10
100,0.1,h2+3+4,False,1,1.377416125541124,0.014041454508857087,1.0,10
100,0.1,h2+3+4,False,2,1.3658819464486096,0.0039277032889274924,1.0,10
100,0.1,h2+3+4,False,3,1.3649549703383013,0.004819817814975064,1.0,10
100,0.1,h2+3+4,False,4,1.3632656365239668,0.005196165203219299,1.0,10
100,0.1,h2+3+4,False,5,1.3613952661535964,0.006292401674489314,1.0,10
100,0.1,h2+3+4,True,1,1.3692828763828746,0.011115664816609864,1.0,10
100,0.1,h2+3+4,True,2,1.363208465608464,0.006101488360328251,1.0,10
100,0.1,h2+3+4,True,3,1.3616262546095865,0.006187772296900668,1.0,10
100,0.1,h2+3+4,True,4,1.360371556838222,0.006181466832472206,1.0,10
100,0.1,h2+3+4,True,5,1.3602960357543672,0.0061345320419816,1.0,10
100,0.1,h3,False,1,1.3668336059002697,0.012415450294752037,1.0,10
100,0.1,h3,False,2,1.358778419111749,0.005124455368849608,1.0,10
100,0.1,h3,False,3,1.3581025613275572,0.005785045492984813,1.0,10
100,0.1,h3,False,4,1.3556509740259701,0.007052803428353012,1.0,10
100,0.1,h3,False,5,1.3528481842231799,0.009083402051060188,1.0,10
100,0.1,h3,True,1,1.367465099406763,0.012405684181351209,1.0,10
100,0.1,h3,True,2,1.3589048180214813,0.010087020157826514,1.0,10
100,0.1,h3,True,3,1.3578931016514322,0.009045751654760983,1.0,10
100,0.1,h3,True,4,1.3562889850889823,0.006961668189194507,1.0,10
100,0.1,h3,True,5,1.3529852453102422,0.007626547355982261,1.0,10
100,0.1,h4,False,1,1.376184575917907,0.008936727165676318,1.0,10
100,0.1,h4,False,2,1.3650520442520413,0.005289258701740339,1.0,10
100,0.1,h4,False,3,1.3642272166105478,0.005294997463257045,1.0,10
100,0.1,h4,False,4,1.3628356020522658,0.005560568720656672,1.0,10
100,0.1,h4,False,5,1.360923881673879,0.005976535072067171,1.0,10
100,0.1,h4,True,1,1.3683186628186605,0.008190770268253511,1.0,10
100,0.1,h4,True,2,1.3635723144139784,0.0065713654610200746,1.0,10
100,0.1,h4,True,3,1.362885133076798,0.006320413972399955,1.0,10
100,0.1,h4,True,4,1.3612845117845098,0.0054264965724580795,1.0,10
100,0.1,h4,True,5,1.361201362834694,0.005558250201759958,1.0,10
100,0.3,h2,False,1,1.4747364317780998,0.024798934839169843,1.0,10
100,0.3,h2,False,2,1.4692950431442877,0.02387347518716778,1.0,10
