vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.1,h3,True,4,1.3501387932628417,0.0034522755396192814,1.0,2
200,0.1,h3,True,5,1.3501387932628417,0.0034522755396192814,1.0,2
200,0.1,h4,False,1,1.3474470113917425,0.011824315973046654,1.0,2
200,0.1,h4,False,2,1.3474470113917425,0.011824315973046654,1.0,2
200,0.1,h4,False,3,1.3474470113917425,0.011824315973046654,1.0,2
200,0.1,h4,False,4,1.3474470113917425,0.011824315973046654,1.0,2
200,0.1,h4,False,5,1.3474470113917425,0.011824315973046654,1.0,2
200,0.1,h4,True,1,1.3579953741470827,0.006782970393651362,1.0,2
200,0.1,h4,True,2,1.3579953741470827,0.006782970393651362,1.0,2
200,0.1,h4,True,3,1.3579953741470827,0.006782970393651362,1.0,2
200,0.1,h4,True,4,1.3579953741470827,0.006782970393651362,1.0,2
200,0.1,h4,True,5,1.3579953741470827,0.006782970393651362,1.0,2
200,0.3,h2,False,1,1.4643785683886283,0.017622159021893825,1.0,2
200,0.3,h2,False,2,1.4643785683886283,0.017622159021893825,1.0,2
200,0.3,h2,False,3,1.4643785683886283,0.017622159021893825,1.0,2
200,0.3,h2,False,4,1.4643785683886283,0.017622159021893825,1.0,2
200,0.3,h2,False,5,1.4643785683886283,0.017622159021893825,1.0,2
200,0.3,h2,True,1,1.4697656311792642,0.019020575848736496,1.0,2
200,0.3,h2,True,2,1.4697656311792642,0.019020575848736496,1.0,2
200,0.3,h2,True,3,1.4697656311792642,0.019020575848736496,1.0,2
200,0.3,h2,True,4,1.4697656311792642,0.019020575848736496,1.0,2
200,0.3,h2,True,5,1.4697656311792642,0.019020575848736496,1.0,2
200,0.3,h2+3,False,1,1.4777453176011688,0.019021504009925232,1.0,2
200,0.3,h2+3,False,2,1.4777453176011688,0.019021504009925232,1.0,2
200,0.3,h2+3,False,3,1.4777453176011688,0.019021504009925232,1.0,2
200,0.3,h2+3,False,4,1.4777453176011688,0.019021504009925232,1.0,2
200,0.3,h2+3,False,5,1.4777453176011688,0.019021504009925232,1.0,2
200,0.3,h2+3,True,1,1.4674390757553497,0.025655386601509674,1.0,2
200,0.3,h2+3,True,2,1.4674390757553497,0.025655386601509674,1.0,2
200,0.3,h2+3,True,3,1.4674390757553497,0.025655386601509674,1.0,2
200,0.3,h2+3,True,4,1.4674390757553497,0.025655386601509674,1.0,2
200,0.3,h2+3,True,5,1.4674390757553497,0.025655386601509674,1.0,2
200,0.3,h2+3+4,False,1,1.4809876317847652,0.04494471791807938,1.0,2
200,0.3,h2+3+4,False,2,1.4809876317847652,0.04494471791807938,1.0,2
200,0.3,h2+3+4,False,3,1.4809876317847652,0.04494471791807938,1.0,2
200,0.3,h2+3+4,False,4,1.4809876317847652,0.04494471791807938,1.0,2
200,0.3,h2+3+4,False,5,1.4809876317847652,0.04494471791807938,1.0,2
