vertices,remove_ratio_target,hop_key,use_reduction,n_runs,n_ok,n_timeout,n_error,n_sc,time_mean,time_std,n_subgraphs_mean,qubo_vars_mean,n_edges_mean,n_edges_solved_mean,sc_rate,apsp_mean,apsp_std,apsp_min,apsp_max
200,0.1,h3,True,10,10,0,0,10,8.917217666495707,0.08325880131932129,1.0,522.8,526.0,522.8,1.0,1.3775025453747425,0.010543830046211193,1.3605382449766485,1.3906492029048347
200,0.1,h4,False,10,10,0,0,0,27.64603748319496,1.0722350040995403,1.0,6472.6,526.0,526.0,0.0,,,,
200,0.1,h4,True,10,10,0,0,0,27.51738684999873,1.0299156859323535,1.0,6477.3,526.0,522.8,0.0,,,,
200,0.1,h2+3,False,10,10,0,0,10,9.224607308401028,0.08908758733658198,1.0,526.0,526.0,526.0,1.0,1.369289541321289,0.008622967515025996,1.3540917538630621,1.3860153092301046
200,0.1,h2+3,True,10,10,0,0,10,9.122084283200092,0.13097916037186927,1.0,522.8,526.0,522.8,1.0,1.3767275887010424,0.010083284103469925,1.3654570498596457,1.4017299448178542
200,0.1,h2+3+4,False,10,10,0,0,0,30.730951016602923,1.1816177104647188,1.0,6472.6,526.0,526.0,0.0,,,,
200,0.1,h2+3+4,True,10,10,0,0,0,30.49406067500531,1.1667249588854411,1.0,6477.3,526.0,522.8,0.0,,,,
200,0.3,h2,False,10,10,0,0,10,6.366993254396948,0.40467856674909214,1.0,408.9,408.9,408.9,1.0,1.4655649638120098,0.011195994021384022,1.4519178202450995,1.4808438411811398
200,0.3,h2,True,10,10,0,0,10,5.100924925299478,0.18413999891682672,1.0,381.4,408.9,381.4,1.0,1.4769254165571952,0.01403296066427065,1.4563160530145494,1.5032580298679548
200,0.3,h3,False,10,10,0,0,10,7.226006053999299,0.07851513011697873,1.0,408.9,408.9,408.9,1.0,1.4811823218517752,0.020921168328922282,1.448736347056048,1.5127573446235252
200,0.3,h3,True,10,10,0,0,10,5.812196183300694,0.12013697605147432,1.0,381.4,408.9,381.4,1.0,1.4966837767968793,0.022838070693298344,1.464843501347894,1.5368133497574306
200,0.3,h4,False,10,10,0,0,0,10.581743633400766,0.46518398506098085,1.0,3376.4,408.9,408.9,0.0,,,,
200,0.3,h4,True,10,10,0,0,0,10.233898787695216,0.40264046676649745,1.0,3336.6,408.9,381.4,0.0,,,,
200,0.3,h2+3,False,10,10,0,0,10,7.583140366701992,0.12132813794165306,1.0,408.9,408.9,408.9,1.0,1.4800743929576612,0.0165024515309257,1.4529461459115778,1.50569755433006
200,0.3,h2+3,True,10,10,0,0,10,6.189795783400768,0.1273639681633749,1.0,381.4,408.9,381.4,1.0,1.4932833122697904,0.01628206937439665,1.4666462330243504,1.5184772935746482
200,0.3,h2+3+4,False,10,10,0,0,0,11.042315150104695,0.4636091015696339,1.0,3376.4,408.9,408.9,0.0,,,,
