vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.1,h2+3,True,4,1.9260775828391044,0.01248249341549031,1.0,2
200,0.1,h2+3,True,5,1.9260775828391044,0.01248249341549031,1.0,2
200,0.1,h2+3+4,False,1,,,0.0,2
200,0.1,h2+3+4,False,2,,,0.0,2
200,0.1,h2+3+4,False,3,,,0.0,2
200,0.1,h2+3+4,False,4,,,0.0,2
200,0.1,h2+3+4,False,5,,,0.0,2
200,0.1,h2+3+4,True,1,1.8904098221491084,0.005668945664430295,1.0,2
200,0.1,h2+3+4,True,2,1.8904098221491084,0.005668945664430295,1.0,2
200,0.1,h2+3+4,True,3,1.8904098221491084,0.005668945664430295,1.0,2
200,0.1,h2+3+4,True,4,1.8904098221491084,0.005668945664430295,1.0,2
200,0.1,h2+3+4,True,5,1.8904098221491084,0.005668945664430295,1.0,2
200,0.1,h3,False,1,1.9625914021325892,0.014108679063814014,1.0,2
200,0.1,h3,False,2,1.9625914021325892,0.014108679063814014,1.0,2
200,0.1,h3,False,3,1.9625914021325892,0.014108679063814014,1.0,2
200,0.1,h3,False,4,1.9625914021325892,0.014108679063814014,1.0,2
200,0.1,h3,False,5,1.9625914021325892,0.014108679063814014,1.0,2
200,0.1,h3,True,1,1.916109510585116,0.007707388476354265,1.0,2
200,0.1,h3,True,2,1.916109510585116,0.007707388476354265,1.0,2
200,0.1,h3,True,3,1.916109510585116,0.007707388476354265,1.0,2
200,0.1,h3,True,4,1.916109510585116,0.007707388476354265,1.0,2
200,0.1,h3,True,5,1.916109510585116,0.007707388476354265,1.0,2
200,0.1,h4,False,1,,,0.0,2
200,0.1,h4,False,2,,,0.0,2
200,0.1,h4,False,3,,,0.0,2
200,0.1,h4,False,4,,,0.0,2
200,0.1,h4,False,5,,,0.0,2
200,0.1,h4,True,1,1.8915677714130141,0.017103737104238997,1.0,2
200,0.1,h4,True,2,1.8915677714130141,0.017103737104238997,1.0,2
200,0.1,h4,True,3,1.8915677714130141,0.017103737104238997,1.0,2
200,0.1,h4,True,4,1.8915677714130141,0.017103737104238997,1.0,2
200,0.1,h4,True,5,1.8915677714130141,0.017103737104238997,1.0,2
200,0.3,h2,False,1,3.4703757000606283,0.36480395900215584,1.0,2
200,0.3,h2,False,2,3.4703757000606283,0.36480395900215584,1.0,2
200,0.3,h2,False,3,3.4703757000606283,0.36480395900215584,1.0,2
200,0.3,h2,False,4,3.4703757000606283,0.36480395900215584,1.0,2
200,0.3,h2,False,5,3.4703757000606283,0.36480395900215584,1.0,2
200,0.3,h2,True,1,3.1967634112151995,0.17664018106260757,1.0,2
200,0.3,h2,True,2,3.1967634112151995,0.17664018106260757,1.0,2
200,0.3,h2,True,3,3.1967634112151995,0.17664018106260757,1.0,2
200,0.3,h2,True,4,3.1967634112151995,0.17664018106260757,1.0,2
200,0.3,h2,True,5,3.1967634112151995,0.17664018106260757,1.0,2
200,0.3,h2+3,False,1,,,0.0,2
200,0.3,h2+3,False,2,,,0.0,2
200,0.3,h2+3,False,3,,,0.0,2
200,0.3,h2+3,False,4,,,0.0,2
200,0.3,h2+3,False,5,,,0.0,2
200,0.3,h2+3,True,1,3.057335267614903,0.11843070173655036,1.0,2
200,0.3,h2+3,True,2,3.057335267614903,0.11843070173655036,1.0,2
200,0.3,h2+3,True,3,3.057335267614903,0.11843070173655036,1.0,2
200,0.3,h2+3,True,4,3.057335267614903,0.11843070173655036,1.0,2
200,0.3,h2+3,True,5,3.057335267614903,0.11843070173655036,1.0,2
200,0.3,h2+3+4,False,1,,,0.0,2
200,0.3,h2+3+4,False,2,,,0.0,2
200,0.3,h2+3+4,False,3,,,0.0,2
200,0.3,h2+3+4,False,4,,,0.0,2
200,0.3,h2+3+4,False,5,,,0.0,2
200,0.3,h2+3+4,True,1,2.997204793795438,,1.0,1
